1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
728,764,1080,1265,1525,1605,1982,2226,2421,2523,2578,2762,2788,2904,2950,3071,3191,3271,3289,3298,3323,3351,3358,3437,3449,3507,3535,3599,3887,3908,4005,4108,4137,4153,4194,4216,4300,4304,4376,4421,4644,4812,4821,4983,5141,5190,5239,5277,5327,5431,5490,5520,5630,5688,5696,5781,5806,5812,5836,5942,5969,6012,6064,6154,1
504,1485,1615,1684,1857,1993,2012,2873,2913,3165,3439,3449,3639,3706,3717,3810,3868,3885,3968,4258,4272,4305,4443,4509,4612,4644,4684,4685,4711,4732,4746,4749,4767,4825,4903,4954,5020,5104,5219,5289,5346,5377,5451,5518,5613,5871,5938,5962,5987,5998,6048,6099,6116,6327,6413,6630,6665,6720,6850,6908,7031,7143,7150,7253,1
183,427,1101,1455,1746,2211,2419,2749,2778,2840,3147,3153,3232,3236,3298,3339,3358,3449,3460,3540,3733,3767,3787,3798,3876,3943,4089,4123,4211,4282,4283,4305,4393,4512,4629,4743,4840,4871,4960,5167,5184,5215,5247,5361,5509,5594,5643,5664,5784,5794,5824,5828,5954,5965,6004,6026,6272,6400,6401,6454,6482,6509,6523,6563,1
344,557,678,879,942,1039,1476,1570,1628,1712,1928,2073,2227,2392,2475,2853,2897,2923,3012,3256,3329,3481,3648,3742,3753,3908,3991,4197,4223,4246,4369,4570,4623,4655,4777,4917,4962,5092,5121,5149,5151,5272,5311,5388,5406,5587,5666,5671,5830,5907,5999,6088,6111,6141,6168,6182,6422,6436,6541,6549,6594,6739,6766,6802,1
59,1298,1597,2073,2251,2323,2573,2633,2669,2697,2776,2817,2929,3151,3321,3447,3455,3593,3941,3996,4031,4124,4126,4323,4366,4384,4409,4424,4721,4760,4764,4909,4927,4982,4987,5021,5065,5139,5198,5223,5232,5304,5318,5364,5396,5444,5459,5644,5654,5722,5753,5759,5801,5837,5919,5967,6079,6101,6153,6197,6278,6411,6495,6590,1
59,1298,1597,2073,2251,2323,2573,2633,2669,2697,2776,2817,2929,3151,3321,3447,3455,3593,3941,3996,4031,4124,4126,4323,4366,4384,4409,4424,4721,4760,4764,4909,4927,4982,4987,5021,5065,5139,5198,5223,5232,5304,5318,5364,5396,5444,5459,5644,5654,5722,5753,5759,5801,5837,5919,5967,6079,6101,6153,6197,6278,6411,6495,6590,1
571,710,1172,1305,1340,1511,1671,1822,1882,1956,2081,2343,2384,2405,2472,2583,2621,2720,2731,2778,2935,2946,3281,3391,3472,3485,3612,3612,3682,3776,3821,3960,3980,4006,4138,4141,4147,4192,4219,4261,4294,4395,4478,4490,4703,4822,4948,4955,5068,5120,5143,5224,5243,5269,5272,5322,5330,5435,5436,5687,5748,5764,5914,5950,1
410,1111,1114,1248,1444,1480,1632,1676,1824,2094,2212,2321,2758,2892,2948,3095,3442,3495,3523,3554,3747,3889,3975,3988,4067,4124,4156,4590,4603,4751,4860,4916,4917,4943,5040,5113,5258,5282,5311,5316,5327,5349,5380,5427,5428,5477,5496,5579,5701,5723,5744,5751,5753,5835,5900,5920,5941,6025,6116,6143,6185,6216,6232,6309,1
508,1108,1413,1431,1729,1851,2023,2214,2251,2306,2358,2450,2518,2714,2715,2725,2778,2872,2972,2984,3004,3073,3260,3262,3430,3445,3647,3891,4437,4475,4617,4618,4650,4709,4734,4755,4763,4893,5034,5168,5237,5309,5615,5764,5768,5911,6057,6129,6147,6183,6190,6202,6216,6316,6443,6452,6518,6553,6664,6692,6768,6792,6837,6877,1
557,1318,1773,2258,2290,2463,2990,3275,3792,3897,4116,4176,4621,4708,4852,5048,5205,5356,5370,5426,5491,5494,5645,5655,5675,5742,5884,5967,6062,6093,6142,6187,6198,6347,6419,6448,6509,6578,6604,6619,6647,6664,6796,6797,6828,6844,6969,7123,7210,7212,7217,7263,7319,7342,7580,7669,7710,7754,7796,7840,7863,7930,7969,8133,1
834,1080,1110,1445,2012,2197,2471,2473,2611,2938,3000,3071,3145,3236,3516,3528,3589,3598,3615,3684,3766,3817,3920,4007,4088,4089,4474,4491,4496,4609,4633,4680,4686,4756,4779,4824,4850,4863,4981,5008,5031,5042,5105,5221,5230,5315,5333,5422,5438,5465,5477,5483,5507,5563,5603,5616,5725,5775,5785,5827,5830,5879,5882,5910,1
