1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
97,1485,1671,1819,1910,1936,2012,2077,2134,2266,2345,2365,260,2677,2754,3031,3125,3215,326,342,3615,363,3751,3782,3932,3984,4136,4273,4447,4486,4558,4768,4802,4850,4912,5133,5280,5306,5327,5422,5449,546,5666,5698,5738,578,5895,5897,5987,6003,6078,6120,6270,632,6348,6459,6513,6601,6668,6672,6763,6894,6905,7008,1
51,85,93,1167,1233,1600,1621,1812,1853,1937,2167,2910,2958,3110,3137,3157,3218,3367,3379,3431,3723,3838,3880,3887,3904,3946,3968,405,4058,410,4198,4238,4244,4254,4287,4406,4415,4469,4485,4532,454,4782,4793,4822,4883,5009,5049,5097,524,5306,5396,5437,549,5557,5667,5695,5696,5729,5747,5761,5812,5932,594,5958,1
2073,2163,2525,2682,2993,3132,3251,3317,3336,3382,3497,3525,3570,3666,3774,3900,4112,4287,4288,429,4340,4442,445,4513,4603,4606,466,4676,4714,4719,4928,5132,5270,5485,5486,5524,5818,587,592,5942,595,5982,6027,6083,6164,6210,6291,6406,6493,6647,6694,6786,6856,6880,6909,6914,6914,7098,7129,7197,7253,7258,733,7355,1
72,76,108,1264,1524,1605,1981,2226,2421,2523,2577,2761,2788,2903,295,3070,3191,3270,3289,3297,3322,3350,3357,3436,3449,3507,3535,3598,3886,3907,4004,4108,4136,4152,4193,4216,430,4304,4375,4421,4643,4812,4820,4982,5140,5189,5238,5276,532,5431,549,5520,5630,5687,5695,5781,5806,5812,5836,5942,5969,6011,6064,6154,1
50,1485,1615,1683,1856,1992,2011,2872,2912,3164,3438,3448,3638,3705,3717,381,3868,3885,3968,4258,4271,4305,4442,4509,4611,464,4683,4684,4711,4731,4745,4748,4766,4825,4903,4953,5019,5104,5219,5289,5345,5376,5450,5517,5612,587,5938,5962,5986,5998,6048,6098,6115,6327,6412,6630,6664,6719,6849,6908,703,714,7149,725,1
18,42,1100,1455,1746,2211,2418,2749,2778,2839,3146,3152,3231,3235,3297,3339,3358,3448,3459,3540,3732,3767,3787,3797,387,394,4089,4123,4211,4282,4283,4305,4392,4512,4628,4742,4839,4871,4960,5166,5183,5214,5246,5360,5509,5593,5643,566,5783,5794,5824,5827,595,5964,6004,6025,6271,6400,6401,6453,648,6508,6523,656,1
34,55,67,87,94,1039,1476,1569,1627,1711,1928,2072,2226,239,2474,2852,2896,2922,3012,3256,3328,3481,3647,3741,3752,3907,3990,4197,4223,4245,4368,4570,4622,4654,477,4917,4961,5092,5121,5148,5151,5271,5311,5387,540,5586,5666,5671,5830,5906,5998,6088,6110,6140,616,6182,6421,6435,6540,6549,6593,6739,6765,6801,1
59,1297,159,2072,2251,2323,257,2632,2668,2697,2776,2816,2928,3151,3321,3446,3455,3593,3941,399,4030,412,4126,432,4365,4384,4409,4424,4721,4759,4763,4908,4927,4982,4986,5020,506,5138,5198,5223,5231,5303,5318,5363,5395,5443,5459,5643,5653,5722,5753,5758,5800,5836,5918,5966,6079,6100,6152,6196,6278,6410,6494,6589,1
59,1297,159,2072,2251,2323,257,2632,2668,2697,2776,2816,2928,3151,3321,3446,3455,3593,3941,399,4030,412,4126,432,4365,4384,4409,4424,4721,4759,4763,4908,4927,4982,4986,5020,506,5138,5198,5223,5231,5303,5318,5363,5395,5443,5459,5643,5653,5722,5753,5758,5800,5836,5918,5966,6079,6100,6152,6196,6278,6410,6494,6589,1
57,71,1171,1304,1339,1511,1671,1821,1881,1956,208,2343,238,2405,2472,2583,2620,2720,2730,2778,2935,2945,3281,3390,3471,3484,3611,361,3682,377,3821,3959,3980,4006,4138,4140,414,4192,4218,4261,429,4394,447,4490,4702,4821,4947,495,5068,5120,5142,5223,5242,5269,5272,5322,5330,5435,5436,5686,5748,5763,5913,5949,1
41,1110,1113,124,1443,1480,1632,1676,182,2093,2212,2320,2758,2892,2947,309,3442,3494,3522,3554,3746,3888,3974,3987,4066,412,4155,4589,4603,4751,4859,4915,491,494,5040,5112,5258,5281,5311,5316,5327,5349,5379,5427,5428,5476,5496,5578,5700,5722,574,5751,5752,5835,5900,5920,5940,6024,6116,614,6184,621,6232,6308,1
50,1107,1413,1430,1728,1850,2023,2214,2250,2305,2358,2449,2518,2714,2714,2724,2777,287,2971,2983,3003,307,3259,3261,3430,3444,364,3890,4436,4474,4617,4617,4649,4708,473,4755,4762,4893,5033,5167,5237,5309,5614,5764,5767,5911,6056,612,6147,6183,6190,6201,6216,6316,6442,6451,6517,655,6663,669,6768,6791,683,6877,1
55,1317,1772,2258,2289,2463,2990,3274,3792,3896,4115,4175,4620,4708,4851,5047,520,5356,5370,5425,5491,5494,5645,5654,5675,5742,5883,5967,6062,6093,614,6187,6198,6347,6419,6448,6508,6578,6604,6619,6647,6664,6795,6797,6828,6844,6968,7122,7210,7211,7216,7262,7318,7342,7580,7668,7709,7753,7795,7840,7862,7929,7968,8132,1
83,1079,1109,1445,2011,2197,2470,2472,2610,2938,3000,3071,3145,3235,351,3527,3589,3597,361,3683,3766,3816,3919,4006,4088,4089,4473,4490,4495,4608,4632,4680,4685,4756,4779,4823,485,486,4980,5008,5031,5041,5105,5220,5230,531,5332,5422,5437,5464,5477,5483,5506,5562,560,5616,5724,5774,5784,5826,5830,5878,5882,5909,1
73,79,82,83,1376,1831,221,2380,2415,2434,2619,2651,3000,3017,3340,3524,3619,3644,3646,3665,4033,4350,4383,4455,4470,4485,4687,4705,4784,4867,4878,5113,5122,5130,519,5237,529,5332,5405,5475,5500,5526,5582,5616,5624,5683,5788,5997,6021,6033,6068,6214,6254,629,6356,6486,6562,6569,6629,6711,689,7027,7116,7264,1
1028,1034,1803,1886,1922,1958,1995,2067,2142,2485,2545,3023,3072,3265,3397,3408,3481,3484,361,3657,3985,4059,4069,424,4476,4538,4663,4851,5072,5074,5085,5169,5254,5318,5522,5648,5677,568,5689,5728,5880,5906,5923,5927,5960,6013,6079,6159,6292,6314,6335,6375,6460,6557,6610,6617,6727,6877,6907,6930,6944,7092,7137,7189,1
